127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/css/style.css HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/img/service-icon-1.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/img/service-icon-2.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/js/bootstrap.min.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/js/jquery-circle-progress-1.2.2.min.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/js/scripts.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:04 +0000] "GET /assets/js/owl.carousel.min.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:05 +0000] "GET /assets/img/service-icon-4.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:05 +0000] "GET /assets/img/service-icon-3.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:05 +0000] "GET /assets/img/service-icon-5.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:05 +0000] "GET /assets/img/service-icon-6.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:06 +0000] "GET /assets/js/scripts.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:22:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:23:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:25:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:27:04 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:28:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:30:06 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:32:07 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:33:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://customizer.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:33:32 +0000] "GET / HTTP/1.0" 500 2894 "http://customizer.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:33:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:00 +0000] "GET / HTTP/1.0" 200 5893 "http://customizer.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:00 +0000] "GET /assets/css/style.css HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:00 +0000] "GET /assets/css/owl.carousel.min.css HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:00 +0000] "GET /assets/img/service-icon-1.png HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:01 +0000] "GET /assets/css/font-awesome.min.css HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:01 +0000] "GET /assets/css/bootstrap.min.css HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:01 +0000] "GET /assets/js/jquery-1.12.4.min.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
127.0.0.1 - - [27/Jun/2019:09:34:01 +0000] "GET /assets/js/bootstrap.min.js HTTP/1.0" 404 5893 "http://customizer.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
